artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Sam Chennault,8.1,1998.0,OTHER,Rap,0.669411765,0.623235294,5.176470588,-9.554,0.394176471,0.1719898819999999,2.68e-06,0.266523529,0.552117647,126.3385294
OTHER,Robert Ham,8.2,2017.0,Sub Pop,Rock,0.32855,0.81945,6.05,-9.6333,0.05672,0.018663135,0.09033846,0.23446,0.522335,126.48035
OTHER,Larry Fitzmaurice,7.8,2018.0,Sacred Bones,Metal,0.3492857139999999,0.564428571,6.428571429,-11.13828571,0.066557143,0.058081414,0.918857143,0.372428571,0.130771429,128.6871429
OTHER,Ian Cohen,7.3,2018.0,Tiny Engines,Rock,0.435428571,0.7707142859999999,6.571428571,-7.672857143,0.0658571429999999,0.08532,0.2014,0.1425,0.450142857,137.64928569999998
OTHER,Mehan Jayasuriya,6.7,2015.0,OTHER,Rock,0.5039,0.37733,6.7,-12.1738,0.03537,0.578781,0.6059948000000001,0.1117599999999999,0.35849,117.7786
OTHER,Ian Cohen,5.2,2010.0,Frenchkiss,Rock,0.5701666670000001,0.691333333,6.166666667,-9.599333333,0.2284666669999999,0.418783333,0.4173,0.21385,0.3971833329999999,155.7748333
OTHER,OTHER,7.3,2019.0,none,Rock,0.677428571,0.601142857,3.642857143,-7.346714286,0.0485,0.382942857,0.004441514,0.164785714,0.7174285709999999,140.62592859999998
OTHER,Sam Ubl,7.5,2004.0,Blue Note,Global,0.4034,0.4768,3.9,-7.9041,0.0347,0.4616,0.2462795,0.12147,0.27088,118.4241
OTHER,Ryan Schreiber,7.9,2001.0,Merge,Rock,0.4257,0.7291,6.3,-5.8067,0.03423,0.059922,0.028313223,0.1905,0.35694,127.0
OTHER,Philip Sherburne,7.7,2018.0,OTHER,Electronic,0.421714286,0.251285714,5.285714286,-15.866,0.0607285709999999,0.773428571,0.891428571,0.118528571,0.228571429,112.1838571
OTHER,Andy O'Connor,7.7,2015.0,OTHER,Metal,0.268111111,0.872777778,2.888888889,-9.077111111,0.046344444,0.068928322,0.4328,0.371666667,0.177877778,168.07733330000002
OTHER,Joe Tangari,7.5,2005.0,OTHER,Rock,0.63605,0.58715,5.0,-8.9252,0.0561299999999999,0.0252699999999999,0.080905386,0.25415,0.48965,139.69495
Nick Cave & the Bad Seeds,Stuart Berman,8.0,2013.0,OTHER,Rock,0.434,0.307888889,5.888888889,-14.54066667,0.047933333,0.689666667,0.102155333,0.128988889,0.299022222,99.88355556
OTHER,Amanda Petrusich,6.9,2003.0,EMI,Rock,0.455727273,0.7206363640000001,6.272727272999999,-4.830636364,0.0344,0.117106291,0.027551291,0.215072727,0.4857272729999999,135.3427273
OTHER,Joe Tangari,6.1,2002.0,XL,Rock,0.608,0.589,2.0,-12.197,0.0449,0.0766,0.00804,0.103,0.314,121.044
OTHER,Jenn Pelly,7.7,2018.0,Nonesuch,Experimental,0.29372,0.248325,4.8,-14.05255,0.05981,0.8183,0.618658905,0.128805,0.129055,120.2038
OTHER,Roque Strew,7.5,2008.0,OTHER,Rap,0.311,0.3339999999999999,2.0,-11.122,0.0345,0.8420000000000001,0.0186,0.191,0.255,77.134
OTHER,Philip Sherburne,6.9,2017.0,OTHER,Electronic,0.7393333329999999,0.8384444440000001,7.1111111110000005,-7.98,0.079088889,0.097473333,0.6373,0.100444444,0.580666667,126.0092222
OTHER,Jillian Mapes,8.0,2016.0,Tiny Engines,Rock,0.516230769,0.5128538460000001,4.461538462,-12.93992308,0.103861538,0.272124269,0.056029231,0.212838462,0.329092308,126.533
OTHER,Ian Cohen,5.7,2014.0,Rough Trade,Rock,0.524166667,0.541583333,5.916666667,-10.02233333,0.031375,0.4624933329999999,0.42345,0.141575,0.382333333,105.0475833
Bright Eyes,OTHER,7.2,1999.0,Saddle Creek,Rock,0.5116666670000001,0.621833333,6.916666667,-7.907666667000001,0.0333,0.291446667,3.01e-05,0.162416667,0.3534833329999999,127.6444167
OTHER,OTHER,3.3,2002.0,Carpark,Electronic,0.392214286,0.589721429,4.5,-13.01871429,0.049314286,0.379093719,0.8662857140000001,0.221,0.273742857,111.8666429
OTHER,Mike Powell,7.2,2012.0,Moshi Moshi,Experimental,0.368,0.469,6.25,-12.981,0.05065,0.562,0.687275,0.1077,0.1888,135.41775
Mount Eerie,Paul Thompson,5.6,2010.0,P.W. Elverum & Sun,Rock,0.382,0.36465,3.15,-15.63,0.06641,0.598206475,0.491414,0.16165,0.22211,94.5991
OTHER,Jayson Greene,7.9,2013.0,OTHER,Folk/Country,0.566454545,0.336745455,5.181818182,-11.74354545,0.067745455,0.716545455,0.4934818179999999,0.1422,0.445918182,106.699
OTHER,Stephen M. Deusner,8.8,2009.0,OTHER,,0.6646,0.0608835,5.3,-15.68395,0.38583,0.914,0.0,0.270045,0.4293,110.50035
OTHER,Evan Minsker,5.3,2012.0,OTHER,Electronic,0.905,0.665,6.0,-6.162000000000001,0.0939,0.5,1.26e-06,0.0922,0.602,103.0
OTHER,Zach Kelly,7.2,2013.0,Dais Records,Electronic,0.6081,0.7482,4.7,-10.9029,0.06051,0.00133079,0.7777,0.26949,0.3658,117.7234
OTHER,Jenn Pelly,7.6,2018.0,OTHER,Rap,0.6753157890000001,0.620157895,4.421052632,-6.240631579,0.207157895,0.1268889319999999,0.055120558,0.211868421,0.557842105,122.4925263
OTHER,Stuart Berman,6.6,2013.0,Drag City,,0.485428571,0.4677714289999999,6.357142857,-10.79792857,0.100735714,0.643221429,0.2198803,0.203385714,0.434785714,111.8821429
OTHER,Ian Cohen,6.8,2017.0,OTHER,,0.6233,0.4387,3.5,-10.3737,0.03575,0.4869,0.07430935,0.11986,0.4965,122.3068
OTHER,Andrew Ryce,8.0,1995.0,Blackest Ever Black,,0.482111111,0.614777778,4.833333333,-7.554611111,0.098238889,0.215013222,0.249148556,0.292883333,0.388316667,104.9812778
OTHER,OTHER,8.1,1999.0,Sub Pop,Electronic,0.6832,0.4935,4.1,-11.0072,0.20718,0.40755,0.30363467,0.23296,0.5718,108.1553
OTHER,OTHER,7.4,2017.0,Anti-,Pop/R&B,0.5085,0.707666667,6.416666667,-6.990166667,0.046575,0.2018925,0.0567066959999999,0.250916667,0.4435833329999999,135.64958330000002
OTHER,Amy Granzin,6.7,2009.0,XL,Folk/Country,0.4498,0.5479,4.0,-8.3353,0.03375,0.238227,0.002442276,0.10449,0.4175,136.7791
OTHER,Paul Cooper,6.6,2002.0,Carpark,Electronic,0.438588889,0.290733333,6.333333333,-21.31066667,0.040811111,0.280237222,0.8736666670000001,0.1215111109999999,0.161366667,103.2124444
OTHER,Jeremy D. Larson,10.0,1988.0,Parlophone,Rock,0.302166667,0.140258333,4.333333333,-21.34116667,0.0358833329999999,0.7443333329999999,0.4382,0.166783333,0.101466667,107.1363333
OTHER,Joe Colly,8.5,2010.0,Modular,Pop/R&B,0.706666667,0.446166667,6.083333333,-14.50416667,0.338583333,0.2618,0.000659049,0.283633333,0.423875,120.8986667
OTHER,Mark Richardson,7.6,1999.0,OTHER,Electronic,0.4956,0.07836,2.8,-23.8732,0.06088,0.7519,0.7842,0.10558,0.1097,126.2176
OTHER,Eric Harvey,7.7,2007.0,Merge,Rock,0.575555556,0.667888889,4.888888889,-9.181555556,0.036722222,0.043516222,0.109742886,0.131544444,0.631888889,117.1945556
OTHER,Matthew Murphy,7.2,2005.0,Kranky,Experimental,0.226333333,0.382333333,5.333333333,-11.52133333,0.037133333,0.829666667,0.875,0.122633333,0.0361,99.40533333
OTHER,Mark Pytlik,7.8,2010.0,Kompakt,Electronic,0.7709999999999999,0.594,0.0,-7.888999999999999,0.0397,0.731,0.0,0.113,0.451,112.06
OTHER,Adam Moerder,7.4,2005.0,4AD,Folk/Country,0.3226,0.6705,5.1,-8.6926,0.09932,0.146415006,0.3861844,0.27817,0.314,127.6582
OTHER,Grayson Haver Currin,3.0,2014.0,The End,,0.361,0.281878571,6.214285714,-16.30764286,0.036307143,0.615,0.600671429,0.11995,0.202078571,109.4278571
OTHER,Brian Howe,4.4,2012.0,Rune Grammofon,Jazz,0.405,0.308,6.9,-16.7428,0.03213,0.6495,0.008445797,0.13092,0.3975,105.7369
OTHER,Kevin Lozano,7.2,2016.0,OTHER,Electronic,0.628,0.53,10.0,-9.663,0.0855,0.0608,0.0,0.0642,0.203,95.006
OTHER,Marc Masters,6.5,2010.0,OTHER,Electronic,0.59575,0.7131875,3.125,-10.27275,0.0426375,0.178465,0.847875,0.17775,0.2233625,117.212875
OTHER,Evan Minsker,7.1,2012.0,Captured Tracks,,0.7646666670000001,0.637833333,4.666666667,-9.52375,0.288675,0.2123416669999999,0.001554067,0.25745,0.440041667,129.39475
OTHER,Paul Thompson,6.8,2010.0,Fat Possum,Rock,0.427,0.7190000000000001,2.0,-6.52,0.033,0.0143,0.0512,0.0672,0.347,95.022
OTHER,Jason Crock,7.6,2004.0,Flameshovel,Pop/R&B,0.5146,0.8298,4.4,-8.3456,0.04046,0.1524,0.14530007,0.13633,0.657,124.5779
OTHER,Adam Moerder,7.8,2007.0,Hydra Head,Experimental,0.597,0.61,1.0,-7.46,0.0334,0.0378,0.000221,0.123,0.301,144.158
OTHER,Stephen Troussé,8.7,2007.0,Rhino,Jazz,0.4155,0.38576,5.3,-15.2813,0.252415,0.6024,0.095051488,0.8374,0.451435,118.26725
OTHER,Joe Tangari,7.7,2011.0,OTHER,Folk/Country,0.607666667,0.416555556,4.777777778,-9.638111111,0.092455556,0.441088889,0.002770417,0.143377778,0.321111111,96.19311111
OTHER,Philip Sherburne,6.4,2018.0,Domino,Electronic,0.5809,0.7264,5.7,-8.7185,0.04026,0.3371699999999999,0.8526,0.1364,0.15649,116.4155
OTHER,Margaret Farrell,7.0,2019.0,none,Rock,0.792,0.5660000000000001,9.0,-6.928999999999999,0.252,0.389,0.0,0.56,0.922,140.099
OTHER,Laura Snapes,7.4,2018.0,Mom & Pop,Rock,0.5112,0.7018,3.3,-6.5017,0.04406,0.07426307,0.001778424,0.1160099999999999,0.36584,125.064
Neil Young,Marc Masters,8.0,2008.0,Reprise,Rock,0.52025,0.259755,6.0,-18.78325,0.18563,0.8819,0.00156765,0.51365,0.36941,102.48475
OTHER,Miles Raymer,7.8,2013.0,Software,Electronic,0.5335833329999999,0.76,7.416666667,-8.649333333,0.0972,0.081065392,0.55336465,0.172758333,0.462583333,143.80108330000002
OTHER,Alison Fields,6.0,2002.0,Columbia,Rock,0.279111111,0.511888889,4.777777778,-9.282333333,0.054277778,0.285677778,0.573939778,0.204888889,0.1055666669999999,121.6942222
OTHER,Nick Neyland,6.3,2012.0,Domino,Electronic,0.66875,0.49,8.0,-12.028,0.1409,0.268825,0.61875,0.08875,0.57,122.0595
OTHER,Mark Richardson,7.0,2002.0,Temporary Residence,Experimental,0.6315,0.569083333,5.416666667,-11.95166667,0.069,0.200779083,0.859916667,0.0938666669999999,0.173416667,127.7840833
OTHER,Lindsay Zoladz,6.0,2011.0,Def Jam,Pop/R&B,0.649272727,0.775181818,4.0,-5.373272727000001,0.068118182,0.0971081819999999,0.002170882,0.214881818,0.4639999999999999,136.9585455
OTHER,OTHER,6.8,1996.0,Virgin,Pop/R&B,0.6938,0.7312,5.7,-7.8084,0.04826,0.099769,0.145929309,0.16732,0.7556,113.8875
OTHER,Philip Sherburne,7.9,2016.0,Northern Spy,Experimental,0.371,0.697444444,4.333333333,-10.64355556,0.204755556,0.298686667,0.620652222,0.4479999999999999,0.344466667,104.1608889
OTHER,Liz Colville,7.8,2007.0,OTHER,Pop/R&B,0.688,0.981,7.0,-3.1710000000000003,0.0725,0.0213,0.0329,0.2239999999999999,0.743,140.025
